test_number,stageinflight,time(s),ax(ms2),ay(ms2),az(ms2),gx(deg/s),gy(deg/s),gz(deg/s),pitch_error(deg),roll_error(deg),yaw_error(deg),m0_output(pwm),m1_output(pwm),m2_output(pwm),m3_output(pwm)
3, 1, 68.37, -12.18, -1.91, -2.24, 0.69, 0.02, -0.21, 0.00, 0.02, 0.26, 1061.29, 1000.00, 1000.00, 1057.98
3, 1, 68.38, 6.06, -17.44, -1.78, 1.32, -0.06, -0.23, 0.00, 0.02, 0.26, 1061.60, 1000.00, 1000.00, 1059.16
3, 1, 68.38, -32.65, -42.92, 29.41, -1.64, -1.61, -1.09, 0.00, 0.03, 0.26, 1062.82, 1000.00, 1000.00, 1058.60
3, 1, 68.38, -25.32, -51.27, 17.66, 0.58, 2.16, -0.94, 0.00, 0.02, 0.27, 1062.65, 1000.00, 1000.00, 1060.31
3, 1, 68.39, 20.11, 31.77, 2.19, -0.61, 2.02, -0.66, -0.00, 0.00, 0.27, 1061.76, 1000.00, 1000.00, 1062.06
3, 1, 68.39, -17.16, -37.40, 55.45, 0.75, -6.60, -0.12, 0.00, 0.04, 0.27, 1065.18, 1000.00, 1000.00, 1059.37
3, 1, 68.39, 8.62, 18.66, -19.98, 0.08, 1.41, -0.40, -0.00, 0.03, 0.27, 1064.40, 1000.00, 1000.00, 1060.68
3, 1, 68.40, -13.13, 19.18, 3.53, 0.33, -0.67, -0.39, -0.00, 0.03, 0.28, 1065.43, 1000.00, 1000.00, 1061.42
3, 1, 68.40, -0.37, 5.93, -4.65, -0.30, 1.00, -0.09, -0.00, 0.03, 0.28, 1064.85, 1000.00, 1000.00, 1061.32
3, 1, 68.41, 4.95, -13.60, 4.38, 0.05, -0.24, -0.33, 0.00, 0.03, 0.28, 1066.04, 1000.00, 1000.00, 1061.07
3, 1, 68.41, 2.72, 1.62, 11.35, -0.16, 1.14, -0.51, 0.00, 0.03, 0.28, 1065.41, 1000.00, 1000.00, 1062.00
3, 1, 68.42, -14.37, 1.86, 15.81, 0.34, -1.57, -0.31, 0.00, 0.03, 0.28, 1066.07, 1000.00, 1000.00, 1062.11
3, 1, 68.42, 15.78, 10.51, -27.81, 0.19, 1.46, -0.36, -0.00, 0.03, 0.28, 1065.50, 1000.00, 1000.00, 1062.85
3, 1, 68.42, -2.94, 12.02, 29.94, -0.24, 1.16, -0.57, -0.00, 0.02, 0.28, 1065.75, 1000.00, 1000.00, 1063.73
3, 1, 68.43, -9.40, 18.90, 3.24, -0.00, -2.27, -0.22, -0.00, 0.03, 0.29, 1066.99, 1000.00, 1000.00, 1063.46
3, 1, 68.43, -8.95, -2.33, -9.60, 0.16, 2.93, -0.55, 0.00, 0.02, 0.29, 1066.44, 1000.00, 1000.00, 1064.10
3, 1, 68.43, -0.97, -25.28, 13.29, -0.26, -2.61, -0.72, 0.00, 0.03, 0.29, 1070.21, 1000.00, 1000.00, 1065.57
3, 1, 68.44, -27.36, 4.16, 34.36, 0.21, 0.83, -0.61, -0.00, 0.02, 0.29, 1069.85, 1000.00, 1000.00, 1067.14
3, 1, 68.44, 5.62, 7.04, -20.43, 0.37, -0.13, -0.35, -0.00, 0.03, 0.29, 1070.03, 1000.00, 1000.00, 1067.24
3, 1, 68.45, -7.79, -10.94, 4.29, -0.23, 2.16, -0.26, 0.00, 0.02, 0.29, 1069.53, 1000.00, 1000.00, 1067.58
3, 1, 68.45, 3.45, 0.16, -11.58, 0.00, -0.30, -0.52, -0.00, 0.02, 0.30, 1070.05, 1000.00, 1000.00, 1068.55
3, 1, 68.46, 6.13, 4.64, 10.06, -0.25, -1.66, -0.45, -0.00, 0.03, 0.30, 1069.17, 1000.00, 1000.00, 1065.91
3, 1, 68.46, -13.26, -3.37, 21.96, 0.32, 2.05, -0.20, -0.00, 0.02, 0.30, 1068.33, 1000.00, 1000.00, 1067.24
3, 1, 68.46, 4.26, 5.22, -13.15, -0.25, -0.26, -0.27, -0.00, 0.02, 0.30, 1068.57, 1000.00, 1000.00, 1067.34
3, 1, 68.47, -28.43, -15.43, 12.80, -0.26, 0.44, -0.35, 0.00, 0.02, 0.30, 1068.73, 1000.00, 1000.00, 1067.16
3, 1, 68.47, 26.42, 14.22, 34.27, 0.40, -2.47, -0.13, -0.00, 0.03, 0.30, 1070.04, 1000.00, 1000.00, 1066.56
3, 1, 68.47, -2.05, 12.61, 18.23, -0.31, 1.90, 0.09, -0.00, 0.02, 0.30, 1069.07, 1000.00, 1000.00, 1067.66
3, 1, 68.48, 13.92, -12.48, -7.81, 0.54, -1.88, -0.50, 0.00, 0.03, 0.31, 1070.99, 1000.00, 1000.00, 1067.42
3, 1, 68.48, -11.01, 9.30, 33.56, 0.24, -2.44, -0.04, -0.00, 0.04, 0.30, 1071.27, 1000.00, 1000.00, 1066.45
3, 1, 68.49, 12.25, -13.30, -0.01, 0.04, 1.69, -0.50, 0.00, 0.03, 0.31, 1071.93, 1000.00, 1000.00, 1067.48
3, 1, 68.49, -12.40, -20.32, 33.09, 0.21, -2.92, -0.20, 0.00, 0.04, 0.31, 1072.43, 1000.00, 1000.00, 1066.09
3, 1, 68.50, 12.77, -6.51, 11.59, -0.14, 1.68, -0.28, 0.00, 0.04, 0.31, 1072.64, 1000.00, 1000.00, 1067.08
3, 1, 68.50, 7.41, -2.49, 22.93, -0.11, 0.24, -0.26, -0.00, 0.04, 0.31, 1072.26, 1000.00, 1000.00, 1067.34
3, 1, 68.50, -14.32, 0.09, 24.01, -0.08, 0.26, -0.23, -0.00, 0.03, 0.31, 1072.01, 1000.00, 1000.00, 1067.95
3, 1, 68.51, 14.67, 3.83, -13.54, 0.44, 0.17, -0.13, -0.00, 0.03, 0.31, 1071.70, 1000.00, 1000.00, 1068.29
3, 1, 68.51, -15.50, -10.89, -0.28, 0.44, -0.34, -0.29, 0.00, 0.04, 0.31, 1072.29, 1000.00, 1000.00, 1067.38
3, 1, 68.51, 9.17, 1.63, -8.57, -0.14, 1.71, -0.68, -0.00, 0.03, 0.31, 1071.89, 1000.00, 1000.00, 1069.74
3, 1, 68.52, -18.08, -7.14, 7.93, 0.31, -0.74, -0.63, -0.00, 0.03, 0.32, 1072.71, 1000.00, 1000.00, 1069.40
3, 1, 68.52, 20.86, 19.49, 4.18, -0.40, 0.76, -0.24, -0.00, 0.03, 0.32, 1072.23, 1000.00, 1000.00, 1069.98
3, 1, 68.53, -7.77, 4.58, 12.44, 0.29, 1.92, -0.37, -0.00, 0.02, 0.32, 1072.20, 1000.00, 1000.00, 1071.73
3, 1, 68.53, 11.19, 4.68, -10.33, 0.18, -2.04, -0.77, -0.00, 0.03, 0.32, 1073.30, 1000.00, 1000.00, 1071.32
3, 1, 68.54, -12.81, -20.85, 24.13, 0.25, 0.08, -0.65, -0.00, 0.03, 0.32, 1075.22, 1000.00, 1000.00, 1072.41
3, 1, 68.54, -5.26, 6.13, 19.81, -0.32, -0.05, -0.08, -0.00, 0.03, 0.33, 1075.27, 1000.00, 1000.00, 1072.91
3, 1, 68.54, 3.34, -8.34, -5.66, 0.15, 2.58, -0.38, -0.00, 0.02, 0.33, 1074.96, 1000.00, 1000.00, 1074.07
3, 1, 68.55, 1.92, -7.32, 11.03, 0.24, -1.65, -0.29, -0.00, 0.03, 0.33, 1075.75, 1000.00, 1000.00, 1073.50
3, 1, 68.55, -4.36, 10.34, -1.20, 0.03, 1.85, -0.28, -0.01, 0.02, 0.33, 1074.81, 1000.00, 1000.00, 1075.31
3, 1, 68.56, 10.58, 9.97, 1.37, 0.08, -1.07, 0.00, -0.01, 0.02, 0.33, 1073.57, 1000.00, 1000.00, 1073.13
3, 1, 68.56, -18.27, -17.56, 4.27, -0.32, 1.22, -0.35, -0.00, 0.02, 0.33, 1073.98, 1000.00, 1000.00, 1073.30
3, 1, 68.56, 6.86, 11.14, 15.84, 0.08, -1.11, -0.20, -0.01, 0.02, 0.33, 1074.52, 1000.00, 1000.00, 1073.66
3, 1, 68.57, 5.46, 5.31, 0.40, 0.00, 2.20, -0.06, -0.01, 0.01, 0.33, 1073.07, 1000.00, 1000.00, 1074.57
3, 1, 68.57, -7.36, 8.57, -6.98, 0.58, -0.85, -0.38, -0.01, 0.02, 0.33, 1074.58, 1000.00, 1000.00, 1075.21
3, 1, 68.57, 25.82, -9.36, 25.77, -0.14, -2.54, -0.32, -0.00, 0.03, 0.34, 1076.36, 1000.00, 1000.00, 1073.74
3, 1, 68.58, -9.06, -5.26, 5.13, 0.00, 3.30, -0.37, -0.00, 0.01, 0.33, 1074.38, 1000.00, 1000.00, 1075.22
3, 1, 68.58, -2.76, -12.64, 10.86, 0.37, -3.79, -0.06, -0.00, 0.03, 0.34, 1076.40, 1000.00, 1000.00, 1073.75
3, 1, 68.59, 6.39, -4.56, 8.12, 0.12, 2.48, -0.16, -0.00, 0.02, 0.34, 1075.85, 1000.00, 1000.00, 1075.15
3, 1, 68.59, -11.92, 1.65, 17.30, -0.38, -0.02, -0.15, -0.01, 0.02, 0.34, 1075.31, 1000.00, 1000.00, 1075.61
3, 1, 68.60, 12.96, -15.72, 20.91, 0.10, -1.34, -0.10, -0.00, 0.03, 0.34, 1077.67, 1000.00, 1000.00, 1075.69
3, 1, 68.60, -2.51, -13.11, 10.91, 0.12, 0.89, -0.11, -0.00, 0.02, 0.34, 1076.95, 1000.00, 1000.00, 1076.01
3, 1, 68.60, -11.15, -4.84, 14.62, 0.01, -2.10, 0.09, -0.00, 0.03, 0.34, 1077.48, 1000.00, 1000.00, 1075.36
3, 1, 68.61, 4.49, 1.71, 7.39, -0.15, 2.24, -0.16, -0.01, 0.02, 0.34, 1076.88, 1000.00, 1000.00, 1076.25
3, 1, 68.61, 8.26, 10.47, 2.27, 0.18, -0.55, -0.15, -0.01, 0.02, 0.34, 1076.50, 1000.00, 1000.00, 1076.25
3, 1, 68.61, -12.64, -0.95, 10.23, 0.25, 0.18, -0.26, -0.01, 0.02, 0.34, 1076.03, 1000.00, 1000.00, 1075.95
3, 1, 68.62, 16.44, 2.29, 0.25, 0.14, -0.66, -0.26, -0.02, 0.03, 0.34, 1075.93, 1000.00, 1000.00, 1075.45
3, 1, 68.62, -7.73, -14.43, 31.10, -0.09, -1.22, -0.19, -0.00, 0.03, 0.34, 1077.43, 1000.00, 1000.00, 1075.09
3, 1, 68.63, 10.49, -1.61, 2.32, 0.12, -1.40, -0.18, -0.00, 0.05, 0.35, 1079.82, 1000.00, 1000.00, 1074.53
3, 1, 68.64, -7.66, -6.51, 12.42, 0.03, 0.29, -0.05, -0.00, 0.04, 0.34, 1078.57, 1000.00, 1000.00, 1074.49
3, 1, 68.64, 4.02, 2.47, 2.21, 0.02, 1.54, -0.09, -0.01, 0.04, 0.34, 1077.69, 1000.00, 1000.00, 1075.12
3, 1, 68.64, 2.66, -1.68, 13.64, -0.16, -1.18, -0.14, -0.00, 0.04, 0.34, 1078.87, 1000.00, 1000.00, 1074.84
3, 1, 68.65, 5.63, 5.09, 4.70, 0.28, 1.08, -0.12, -0.01, 0.04, 0.34, 1077.94, 1000.00, 1000.00, 1075.38
3, 1, 68.65, -1.74, -11.32, 17.94, -0.05, -1.38, -0.00, -0.00, 0.04, 0.34, 1079.06, 1000.00, 1000.00, 1074.76
3, 1, 68.65, -11.85, -1.41, 17.41, -0.01, -0.56, 0.02, -0.00, 0.04, 0.34, 1079.01, 1000.00, 1000.00, 1074.88
3, 1, 68.66, 11.54, 1.15, -6.17, 0.06, 2.05, -0.20, -0.01, 0.03, 0.35, 1078.05, 1000.00, 1000.00, 1076.14
3, 1, 68.66, -14.38, 1.03, 23.47, -0.20, -1.54, 0.01, -0.00, 0.04, 0.35, 1078.97, 1000.00, 1000.00, 1075.29
3, 1, 68.67, 16.46, 13.48, 17.45, -0.07, 0.05, -0.04, -0.01, 0.04, 0.34, 1078.89, 1000.00, 1000.00, 1074.90
3, 1, 68.67, -16.83, -5.48, 10.02, 0.04, -0.25, -0.03, -0.00, 0.04, 0.34, 1079.00, 1000.00, 1000.00, 1074.92
3, 1, 68.68, 4.45, -1.68, 10.69, 0.20, -0.88, -0.21, -0.00, 0.05, 0.35, 1080.04, 1000.00, 1000.00, 1074.69
3, 1, 68.68, -2.17, -1.12, 15.05, 0.08, 0.22, -0.05, -0.00, 0.04, 0.35, 1079.69, 1000.00, 1000.00, 1075.00
3, 1, 68.68, 3.40, -2.97, 2.43, -0.00, 1.02, -0.20, -0.00, 0.04, 0.35, 1080.25, 1000.00, 1000.00, 1075.57
3, 1, 68.69, 6.22, 0.82, 2.89, 0.12, -1.28, 0.02, -0.01, 0.05, 0.35, 1080.14, 1000.00, 1000.00, 1074.79
3, 1, 68.69, -10.83, -1.61, 22.54, -0.14, 0.58, 0.01, -0.00, 0.04, 0.35, 1079.58, 1000.00, 1000.00, 1075.37
3, 1, 68.69, 6.15, -4.17, -7.83, 0.06, 1.69, -0.03, -0.00, 0.04, 0.35, 1080.17, 1000.00, 1000.00, 1077.25
3, 1, 68.70, -6.18, -5.07, 25.27, -0.08, -4.13, 0.00, -0.00, 0.05, 0.35, 1081.78, 1000.00, 1000.00, 1075.21
3, 1, 68.70, 1.35, 7.44, 26.42, -0.28, 3.44, 0.14, -0.01, 0.04, 0.35, 1080.13, 1000.00, 1000.00, 1076.57
3, 1, 68.71, 10.23, 15.97, -6.30, 0.25, 0.35, 0.25, -0.01, 0.04, 0.34, 1079.13, 1000.00, 1000.00, 1076.61
3, 1, 68.71, 3.26, 1.58, 0.02, -0.03, -0.82, 0.07, -0.01, 0.04, 0.34, 1079.30, 1000.00, 1000.00, 1075.96
3, 1, 68.71, -13.90, 6.35, 9.81, 0.08, 0.52, -0.10, -0.01, 0.04, 0.35, 1078.92, 1000.00, 1000.00, 1076.21
3, 1, 68.72, 15.20, -0.79, -1.72, 0.12, -1.19, -0.15, -0.00, 0.04, 0.35, 1079.91, 1000.00, 1000.00, 1075.74
3, 1, 68.72, -7.92, -9.29, 22.20, -0.06, 1.25, -0.22, -0.00, 0.04, 0.35, 1079.18, 1000.00, 1000.00, 1075.65
3, 1, 68.73, -0.43, -5.46, 10.07, -0.02, -1.22, 0.07, -0.00, 0.04, 0.35, 1079.85, 1000.00, 1000.00, 1075.01
3, 1, 68.73, 12.99, -12.13, 8.64, -0.43, 1.38, -0.18, -0.00, 0.04, 0.35, 1080.16, 1000.00, 1000.00, 1075.82
3, 1, 68.74, -16.75, 0.54, 28.12, -0.02, -0.80, 0.20, -0.00, 0.04, 0.35, 1079.36, 1000.00, 1000.00, 1075.54
3, 1, 68.74, 10.95, 10.78, -0.79, 0.15, 0.87, 0.11, -0.01, 0.04, 0.34, 1078.23, 1000.00, 1000.00, 1075.57
3, 1, 68.74, 5.51, 1.67, 13.49, -0.03, -0.87, 0.01, -0.00, 0.04, 0.35, 1079.48, 1000.00, 1000.00, 1075.13
3, 1, 68.75, -21.64, 2.85, 23.84, 0.13, -1.46, 0.10, -0.00, 0.05, 0.35, 1079.79, 1000.00, 1000.00, 1074.96
3, 1, 68.75, 16.59, -1.50, 0.23, 0.10, 0.73, -0.09, -0.00, 0.05, 0.35, 1080.98, 1000.00, 1000.00, 1075.47
3, 1, 68.75, -8.30, -3.26, 22.27, 0.23, 0.03, -0.07, -0.01, 0.04, 0.35, 1079.60, 1000.00, 1000.00, 1075.14
3, 1, 68.76, 8.34, 2.77, 3.72, -0.12, -0.37, -0.06, -0.01, 0.05, 0.35, 1079.73, 1000.00, 1000.00, 1074.67
3, 1, 68.76, -6.38, -4.35, 17.37, -0.01, -0.47, 0.05, -0.00, 0.05, 0.35, 1080.02, 1000.00, 1000.00, 1074.69
3, 1, 68.77, 6.10, -3.87, 2.91, 0.00, 1.65, -0.06, -0.00, 0.04, 0.35, 1080.37, 1000.00, 1000.00, 1075.53
3, 1, 68.77, 5.02, -2.57, 12.66, -0.07, -1.94, 0.11, -0.00, 0.05, 0.35, 1080.45, 1000.00, 1000.00, 1074.39
3, 1, 68.78, -0.96, 3.86, 17.54, -0.10, 1.88, 0.03, -0.01, 0.04, 0.35, 1079.26, 1000.00, 1000.00, 1075.38
3, 1, 68.78, 7.88, -0.23, 1.50, -0.16, 0.30, 0.12, -0.00, 0.04, 0.35, 1079.85, 1000.00, 1000.00, 1075.18
3, 1, 68.78, -2.77, 3.04, 13.75, -0.04, -1.19, 0.08, -0.00, 0.04, 0.35, 1079.51, 1000.00, 1000.00, 1074.86
3, 1, 68.79, -1.08, -1.17, 9.62, 0.08, 0.98, -0.04, -0.00, 0.04, 0.35, 1079.19, 1000.00, 1000.00, 1075.15
3, 1, 68.79, -1.27, -0.98, 13.23, 0.05, -0.36, -0.00, -0.00, 0.04, 0.35, 1079.34, 1000.00, 1000.00, 1075.02
3, 1, 68.79, 9.42, 0.77, 3.83, -0.12, 1.19, -0.10, -0.01, 0.04, 0.35, 1080.20, 1000.00, 1000.00, 1076.35
3, 1, 68.80, -9.78, -3.81, 14.09, 0.03, -1.06, 0.01, -0.00, 0.04, 0.35, 1080.21, 1000.00, 1000.00, 1076.17
3, 1, 68.80, 2.51, 0.22, 10.09, 0.07, -0.34, -0.08, -0.00, 0.04, 0.35, 1080.66, 1000.00, 1000.00, 1075.98
3, 1, 68.81, 1.18, -8.78, 7.19, 0.00, 1.24, -0.15, -0.00, 0.04, 0.35, 1080.48, 1000.00, 1000.00, 1076.46
3, 1, 68.81, -3.03, -3.84, 11.14, 0.00, -0.88, -0.05, -0.00, 0.04, 0.35, 1080.55, 1000.00, 1000.00, 1076.29
3, 1, 68.82, 6.10, -2.11, 9.39, -0.11, 0.57, -0.00, -0.00, 0.04, 0.35, 1079.72, 1000.00, 1000.00, 1075.45
3, 1, 68.82, -4.30, -1.88, 15.85, 0.09, -0.43, 0.03, -0.00, 0.04, 0.35, 1079.43, 1000.00, 1000.00, 1075.45
3, 1, 68.82, 1.98, 0.30, 9.34, -0.10, 0.37, -0.02, -0.00, 0.04, 0.35, 1079.42, 1000.00, 1000.00, 1075.49
3, 1, 68.83, 4.93, 0.11, 6.19, 0.11, 0.10, 0.00, -0.01, 0.04, 0.35, 1079.56, 1000.00, 1000.00, 1075.45
3, 1, 68.83, -6.62, -3.55, 13.08, 0.05, -0.19, -0.00, -0.00, 0.04, 0.35, 1079.25, 1000.00, 1000.00, 1075.56
3, 1, 68.83, 6.67, -0.71, 5.78, 0.00, 0.01, -0.03, -0.00, 0.04, 0.35, 1079.85, 1000.00, 1000.00, 1075.42
3, 1, 68.84, 1.60, -1.29, 10.21, 0.09, 0.01, 0.05, -0.00, 0.04, 0.35, 1079.44, 1000.00, 1000.00, 1075.48
3, 1, 68.84, -8.43, -1.01, 15.64, 0.04, -0.84, 0.08, -0.00, 0.04, 0.35, 1079.50, 1000.00, 1000.00, 1075.31
3, 1, 68.85, 7.43, -1.93, 4.57, -0.05, 1.20, -0.00, -0.00, 0.04, 0.35, 1079.86, 1000.00, 1000.00, 1075.58
3, 1, 68.85, -1.17, -1.29, 8.46, 0.02, -0.05, 0.00, -0.01, 0.04, 0.35, 1079.12, 1000.00, 1000.00, 1075.62
3, 1, 68.86, 1.10, 1.07, 9.04, -0.03, -0.52, 0.04, -0.01, 0.04, 0.35, 1079.33, 1000.00, 1000.00, 1075.36
3, 1, 68.86, 0.72, -0.53, 12.14, -0.01, 0.18, -0.00, -0.01, 0.04, 0.35, 1079.30, 1000.00, 1000.00, 1075.41
3, 1, 68.86, -2.32, -2.08, 9.92, -0.03, 0.16, 0.02, -0.00, 0.04, 0.35, 1079.14, 1000.00, 1000.00, 1075.48
3, 1, 68.87, 4.46, -1.06, 7.95, -0.04, -0.15, 0.03, -0.00, 0.04, 0.35, 1079.52, 1000.00, 1000.00, 1075.25
3, 1, 68.87, -2.15, -1.08, 13.67, 0.02, -0.26, 0.04, -0.00, 0.04, 0.35, 1079.27, 1000.00, 1000.00, 1075.28
3, 1, 68.88, -2.08, 0.20, 9.09, -0.04, 0.34, -0.00, -0.01, 0.04, 0.35, 1080.08, 1000.00, 1000.00, 1076.49
3, 1, 68.88, 5.37, -1.79, 5.66, 0.03, 0.03, -0.03, -0.00, 0.04, 0.35, 1080.71, 1000.00, 1000.00, 1076.31
3, 1, 68.88, -6.53, 1.57, 13.15, -0.01, -0.50, 0.00, -0.01, 0.04, 0.35, 1080.26, 1000.00, 1000.00, 1076.48
3, 1, 68.89, 0.49, 0.81, 8.41, -0.02, 0.52, -0.05, -0.01, 0.04, 0.35, 1080.18, 1000.00, 1000.00, 1076.48
3, 1, 68.89, 1.83, 1.41, 7.29, 0.04, -0.02, -0.00, -0.01, 0.04, 0.35, 1080.20, 1000.00, 1000.00, 1076.43
3, 1, 68.89, -5.02, -0.86, 11.55, 0.00, -0.30, 0.02, -0.00, 0.04, 0.35, 1081.21, 1000.00, 1000.00, 1077.45
3, 1, 68.90, 0.59, -1.20, 9.71, 0.04, 0.30, -0.00, -0.00, 0.04, 0.35, 1081.26, 1000.00, 1000.00, 1077.40
3, 1, 68.90, 0.08, 0.54, 8.99, 0.02, -0.23, 0.04, -0.01, 0.04, 0.35, 1081.25, 1000.00, 1000.00, 1077.36
3, 1, 68.91, -2.12, 0.20, 11.15, 0.02, 0.02, 0.02, -0.01, 0.04, 0.35, 1081.17, 1000.00, 1000.00, 1077.42
3, 1, 68.91, 1.22, -0.43, 9.46, 0.00, -0.02, 0.01, -0.01, 0.04, 0.35, 1081.30, 1000.00, 1000.00, 1077.26
3, 1, 68.92, -0.57, 0.46, 12.73, 0.00, -0.31, 0.02, -0.01, 0.04, 0.35, 1079.33, 1000.00, 1000.00, 1075.20
3, 1, 68.92, -1.73, 2.04, 9.45, -0.00, 0.44, -0.02, -0.01, 0.04, 0.35, 1079.07, 1000.00, 1000.00, 1075.53
3, 1, 68.92, 3.86, -0.22, 6.51, 0.01, -0.04, -0.03, -0.01, 0.04, 0.35, 1079.45, 1000.00, 1000.00, 1075.23
3, 1, 68.93, -3.40, 1.37, 11.40, 0.00, -0.23, 0.00, -0.01, 0.04, 0.35, 1079.20, 1000.00, 1000.00, 1075.45
3, 1, 68.93, 0.08, 2.08, 9.08, -0.02, 0.46, -0.01, -0.01, 0.04, 0.35, 1079.04, 1000.00, 1000.00, 1075.55
3, 1, 68.93, 2.23, 0.02, 6.98, 0.03, -0.04, 0.02, -0.01, 0.04, 0.35, 1079.24, 1000.00, 1000.00, 1075.36
3, 1, 68.94, -4.23, -1.27, 12.42, 0.00, -0.35, 0.03, -0.00, 0.04, 0.35, 1079.16, 1000.00, 1000.00, 1075.36
3, 1, 68.94, -0.13, -0.66, 9.33, 0.00, 0.41, 0.00, -0.01, 0.04, 0.35, 1079.08, 1000.00, 1000.00, 1075.44
3, 1, 68.95, 1.61, 0.30, 7.23, -0.00, -0.10, 0.02, -0.01, 0.04, 0.35, 1079.15, 1000.00, 1000.00, 1075.33
3, 1, 68.95, -2.58, 1.19, 12.34, -0.02, -0.28, 0.02, -0.01, 0.04, 0.35, 1079.11, 1000.00, 1000.00, 1075.38
3, 1, 68.96, 0.24, 0.67, 10.33, -0.03, 0.25, -0.03, -0.01, 0.04, 0.35, 1079.10, 1000.00, 1000.00, 1075.39
3, 1, 68.96, 1.01, 1.03, 8.88, -0.03, -0.07, -0.00, -0.01, 0.04, 0.35, 1079.15, 1000.00, 1000.00, 1075.33
3, 1, 68.96, -2.79, 0.31, 10.88, -0.00, -0.07, -0.02, -0.01, 0.04, 0.35, 1079.12, 1000.00, 1000.00, 1075.44
3, 1, 68.97, 0.96, 0.54, 7.64, -0.02, 0.22, -0.03, -0.01, 0.04, 0.35, 1079.16, 1000.00, 1000.00, 1075.42
3, 1, 68.97, -1.31, -0.88, 10.01, 0.03, -0.19, 0.00, -0.00, 0.04, 0.35, 1079.20, 1000.00, 1000.00, 1075.38
3, 1, 68.97, -3.15, 1.61, 11.52, -0.00, -0.11, -0.00, -0.01, 0.04, 0.35, 1079.17, 1000.00, 1000.00, 1075.50
3, 1, 68.98, 0.36, 0.69, 8.37, 0.04, 0.31, 0.00, -0.01, 0.04, 0.35, 1079.11, 1000.00, 1000.00, 1075.47
3, 1, 68.98, -0.07, 1.39, 9.50, 0.00, -0.29, 0.04, -0.01, 0.04, 0.35, 1079.17, 1000.00, 1000.00, 1075.36
3, 1, 68.99, -1.42, 0.56, 11.26, 0.04, -0.09, 0.03, -0.01, 0.04, 0.35, 1079.18, 1000.00, 1000.00, 1075.33
3, 1, 68.99, -0.16, 0.69, 8.24, -0.01, 0.16, -0.02, -0.01, 0.04, 0.35, 1079.15, 1000.00, 1000.00, 1075.37
3, 1, 69.00, -0.75, -0.80, 9.12, 0.02, -0.17, -0.01, -0.00, 0.04, 0.35, 1080.27, 1000.00, 1000.00, 1076.27
3, 1, 69.00, -2.57, 0.96, 10.56, -0.02, -0.01, -0.03, -0.01, 0.04, 0.35, 1080.21, 1000.00, 1000.00, 1076.43
3, 1, 69.00, 0.12, 0.83, 9.56, 0.02, 0.18, -0.02, -0.01, 0.04, 0.35, 1080.21, 1000.00, 1000.00, 1076.41
3, 1, 69.01, 0.97, -0.42, 8.96, -0.00, -0.06, -0.01, -0.01, 0.04, 0.35, 1080.33, 1000.00, 1000.00, 1076.32
3, 1, 69.01, -2.22, 0.21, 10.09, -0.02, -0.16, 0.00, -0.01, 0.04, 0.35, 1080.27, 1000.00, 1000.00, 1076.40
3, 1, 69.01, -0.05, -0.37, 10.16, 0.01, 0.14, -0.00, -0.01, 0.04, 0.35, 1080.30, 1000.00, 1000.00, 1076.36
3, 1, 69.02, 0.59, 0.85, 9.79, -0.02, 0.10, 0.00, -0.01, 0.04, 0.35, 1080.23, 1000.00, 1000.00, 1076.41
3, 1, 69.02, 0.94, 1.78, 9.96, -0.00, 0.00, 0.02, -0.01, 0.04, 0.35, 1080.18, 1000.00, 1000.00, 1076.40
3, 1, 69.03, -0.11, 1.07, 9.67, 0.01, -0.14, 0.04, -0.01, 0.04, 0.35, 1080.21, 1000.00, 1000.00, 1076.34
3, 1, 69.03, -1.21, -1.09, 9.35, -0.00, 0.13, 0.00, -0.00, 0.04, 0.35, 1080.17, 1000.00, 1000.00, 1076.35
3, 1, 69.04, 0.06, 1.12, 8.91, -0.02, 0.04, 0.02, -0.01, 0.04, 0.35, 1080.12, 1000.00, 1000.00, 1076.39
3, 1, 69.04, -0.51, 0.37, 9.96, 0.02, -0.06, 0.03, -0.01, 0.04, 0.35, 1080.13, 1000.00, 1000.00, 1076.34
3, 1, 69.04, -2.62, -0.84, 12.20, 0.00, 0.04, 0.00, -0.01, 0.04, 0.35, 1080.08, 1000.00, 1000.00, 1076.37
3, 1, 69.05, 1.07, 1.47, 6.93, -0.01, 0.25, -0.00, -0.01, 0.04, 0.35, 1080.00, 1000.00, 1000.00, 1076.43
3, 1, 69.05, -1.48, 0.34, 9.21, 0.04, -0.34, 0.02, -0.01, 0.04, 0.35, 1080.10, 1000.00, 1000.00, 1076.36
3, 1, 69.06, -2.41, 0.19, 10.80, -0.05, 0.05, -0.01, -0.01, 0.04, 0.35, 1079.09, 1000.00, 1000.00, 1075.39
3, 1, 69.06, 1.49, 1.02, 8.78, 0.00, 0.40, -0.01, -0.01, 0.04, 0.35, 1079.01, 1000.00, 1000.00, 1075.45
3, 1, 69.06, 1.06, 1.26, 7.15, -0.02, -0.15, 0.01, -0.01, 0.04, 0.35, 1079.03, 1000.00, 1000.00, 1075.39
3, 1, 69.07, -2.25, -0.42, 12.45, 0.04, -0.18, 0.02, -0.01, 0.04, 0.35, 1079.06, 1000.00, 1000.00, 1075.37
3, 1, 69.07, -0.17, 2.88, 8.61, -0.03, 0.23, 0.00, -0.01, 0.04, 0.35, 1078.90, 1000.00, 1000.00, 1075.53
